"Actual_Category","Business_Impact","Category","Confidence","Correct","Customer_Satisfaction_Score","Entity_Extraction","Escalation_Required","Expected_Automation_Rate","Expected_Resolution_Path","Expected_Response_Time_ms","Platform","Predicted_Category","Query_ID","Query_Text","Sarcasm_Detected","Sentiment","Sentiment_Intensity","source_file","Sub_Category"
,,"General Questions","0.98",,"4.6",,,"98%","Path B - RAG Response","120","Chat",,"GQ-002","How can I contact customer support?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Order Tracking","0.92",,"3.0",,,"95%","Path A - API Resolution","210","Email",,"OR-101","Can you check the status of my order ORD-46048?",,"Positive",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Order Tracking","0.94",,"3.1",,,"95%","Path A - API Resolution","210","Email",,"OR-102","Is my order ORD-95181 still processing?",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Order Tracking","0.86",,"3.1",,,"95%","Path A - API Resolution","210","Email",,"OR-103","Where is my package from order ORD-57052?",,"Positive",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Order Tracking","0.81",,"3.1",,,"95%","Path A - API Resolution","210","Chat",,"OR-104","Is my order ORD-47930 still processing?",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Order Tracking","0.91",,"3.3",,,"95%","Path A - API Resolution","210","WhatsApp",,"OR-105","I ordered on 2026-03-13. Where's my delivery for ORD-80010?",,"Positive",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Order Tracking","0.81",,"3.4",,,"95%","Path A - API Resolution","210","WhatsApp",,"OR-106","Is ORD-51245 out for delivery today?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Order Tracking","0.89",,"4.4",,,"95%","Path A - API Resolution","210","Instagram",,"OR-107","I ordered on 2026-03-16. Where's my delivery for ORD-76784?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Order Tracking","0.83",,"4.5",,,"95%","Path A - API Resolution","210","Chat",,"OR-108","Can you check the status of my order ORD-99166?",,"Positive",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Delivery Delays","0.97",,"3.4",,,"50%","Path A - API Resolution","420","Email",,"DE-109","I'm considering canceling due to these delays. Order ORD-89818",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Delivery Delays","0.93",,"4.1",,,"50%","Path A - API Resolution","340","WhatsApp",,"DE-110","How much longer do I have to wait? 16 days is too long!",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Delivery Delays","0.78",,"3.1",,,"70%","Path C - Escalation","600","WhatsApp",,"DE-111","When will ORD-62296 finally arrive? It's 12 days late!",,"Critical",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Delivery Delays","0.87",,"3.3",,,"50%","Path C - Escalation","340","Chat",,"DE-112","My order was supposed to arrive 2 days ago!",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Delivery Delays","0.76",,"3.7",,,"70%","Path B - RAG Response","340","Email",,"DE-113","This delivery is taking way too long. Order ORD-96374",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Delivery Delays","0.94",,"3.8",,,"70%","Path A - API Resolution","340","Email",,"DE-114","I need my order ORD-34050 urgently - it's 8 days late",,"Critical",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Delivery Delays","0.82",,"3.1",,,"70%","Path A - API Resolution","600","Instagram",,"DE-115","I need my order ORD-17685 urgently - it's 1 days late",,"Critical",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Delivery Delays","0.77",,"4.0",,,"50%","Path A - API Resolution","600","Email",,"DE-116","The estimated delivery date has passed. Order ORD-75909",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Delivery Delays","0.9",,"3.0",,,"70%","Path A - API Resolution","420","Chat",,"DE-117","I need my order ORD-96163 urgently - it's 17 days late",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Delivery Delays","0.78",,"4.0",,,"70%","Path B - RAG Response","600","Chat",,"DE-118","How much longer do I have to wait? 18 days is too long!",,"Critical",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Refund Requests","0.78",,"4.1",,,"70%","Path B - RAG Response","420","Email",,"RE-119","I want to return this item and get a refund",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Refund Requests","0.76",,"3.9",,,"70%","Path C - Escalation","450","Chat",,"RE-120","I changed my mind. Can I return this for a refund?",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Refund Requests","0.88",,"4.1",,,"85%","Path A - API Resolution","450","Instagram",,"RE-121","Can I get a refund for order ORD-19862?",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Refund Requests","0.97",,"3.4",,,"85%","Path B - RAG Response","450","WhatsApp",,"RE-122","This is defective. Demanding a refund!",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Refund Requests","0.83",,"3.6",,,"85%","Path B - RAG Response","290","WhatsApp",,"RE-123","Can I get a refund for order ORD-60140?",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Refund Requests","0.95",,"3.7",,,"70%","Path A - API Resolution","450","Chat",,"RE-124","Can I get store credit instead of a refund?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Refund Requests","0.91",,"4.5",,,"70%","Path C - Escalation","420","Email",,"RE-125","Can I get store credit instead of a refund?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Refund Requests","0.82",,"4.5",,,"75%","Path C - Escalation","420","Instagram",,"RE-126","This is defective. Demanding a refund!",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Refund Requests","0.82",,"3.8",,,"70%","Path B - RAG Response","450","Instagram",,"RE-127","The product arrived damaged. I need a full refund!",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Refund Requests","0.77",,"4.0",,,"75%","Path A - API Resolution","290","WhatsApp",,"RE-128","The product arrived damaged. I need a full refund!",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Refund Requests","0.91",,"3.3",,,"85%","Path C - Escalation","420","Instagram",,"RE-129","Can I get a refund for order ORD-69692?",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Refund Requests","0.78",,"3.7",,,"70%","Path B - RAG Response","450","Instagram",,"RE-130","Can I get store credit instead of a refund?",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Product Complaints","0.81",,"3.5",,,"50%","Path C - Escalation","420","Instagram",,"PR-131","Product stopped working after 9 days",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Product Complaints","0.8",,"4.4",,,"40%","Path B - RAG Response","420","Instagram",,"PR-132","The supplement is not what was described",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Product Complaints","0.92",,"3.7",,,"40%","Path B - RAG Response","420","Instagram",,"PR-133","Terrible build quality for the price!",,"Critical",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Product Complaints","0.96",,"4.4",,,"40%","Path B - RAG Response","290","Email",,"PR-134","This product quality is absolutely terrible!",,"Critical",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Product Complaints","0.83",,"4.6",,,"50%","Path B - RAG Response","290","Instagram",,"PR-135","I'm very disappointed with this purchase",,"Critical",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Product Complaints","0.8",,"4.1",,,"60%","Path B - RAG Response","420","Email",,"PR-136","This app keeps crashing - completely unusable!",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Product Complaints","0.77",,"4.3",,,"40%","Path B - RAG Response","450","Email",,"PR-137","This app keeps crashing - completely unusable!",,"Critical",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Product Complaints","0.93",,"3.2",,,"40%","Path C - Escalation","420","Chat",,"PR-138","The product arrived broken!",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Product Complaints","0.87",,"3.4",,,"50%","Path C - Escalation","290","Chat",,"PR-139","This app keeps crashing - completely unusable!",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Product Complaints","0.76",,"4.4",,,"60%","Path C - Escalation","450","Chat",,"PR-140","Product stopped working after 20 days",,"Critical",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Product Complaints","0.88",,"3.4",,,"40%","Path C - Escalation","420","WhatsApp",,"PR-141","The app is not what was described",,"Critical",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Product Complaints","0.83",,"3.3",,,"50%","Path C - Escalation","450","Chat",,"PR-142","The product arrived broken!",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Payment Issues","0.89",,"3.2",,,"95%","Path A - API Resolution","180","Email",,"PA-143","There's an error with my payment",,"Positive",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Payment Issues","0.95",,"4.3",,,"95%","Path A - API Resolution","180","Chat",,"PA-144","My card was declined. Can you help?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Payment Issues","0.78",,"4.5",,,"95%","Path A - API Resolution","180","Chat",,"PA-145","My payment method was rejected",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Payment Issues","0.97",,"3.9",,,"95%","Path A - API Resolution","180","Email",,"PA-146","I see duplicate charges on my credit card",,"Positive",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Payment Issues","0.8",,"4.3",,,"95%","Path A - API Resolution","180","Chat",,"PA-147","Why was I charged $250 times?!",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Payment Issues","0.94",,"4.1",,,"95%","Path A - API Resolution","180","Email",,"PA-148","My payment keeps failing",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Payment Issues","0.76",,"3.9",,,"95%","Path A - API Resolution","180","Instagram",,"PA-149","My payment method was rejected",,"Positive",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Payment Issues","0.87",,"3.7",,,"95%","Path A - API Resolution","180","Instagram",,"PA-150","My card was declined. Can you help?",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Subscription Issues","0.76",,"3.7",,,"90%","Path B - RAG Response","150","Email",,"SU-151","I want to upgrade to the Premium plan",,"Positive",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Subscription Issues","0.8",,"4.1",,,"90%","Path B - RAG Response","150","WhatsApp",,"SU-152","How do I change my subscription plan?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Subscription Issues","0.86",,"3.4",,,"90%","Path B - RAG Response","150","Email",,"SU-153","Can I get a discount on my subscription?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Subscription Issues","0.81",,"3.8",,,"90%","Path B - RAG Response","150","Instagram",,"SU-154","When is my next billing date?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Subscription Issues","0.84",,"4.2",,,"90%","Path B - RAG Response","150","Chat",,"SU-155","Can I pause my membership temporarily?",,"Positive",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Subscription Issues","0.78",,"4.4",,,"90%","Path B - RAG Response","150","Chat",,"SU-156","How do I downgrade my plan?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Subscription Issues","0.84",,"3.1",,,"90%","Path B - RAG Response","150","Email",,"SU-157","Can I pause my membership temporarily?",,"Positive",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Subscription Issues","0.79",,"3.4",,,"90%","Path B - RAG Response","150","Chat",,"SU-158","Can I get a discount on my subscription?",,"Negative",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Subscription Issues","0.89",,"3.4",,,"90%","Path B - RAG Response","150","Instagram",,"SU-159","How do I downgrade my plan?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"Subscription Issues","0.88",,"4.4",,,"90%","Path B - RAG Response","150","Email",,"SU-160","Can I get a discount on my subscription?",,"Positive",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"General Questions","0.88",,"4.3",,,"98%","Path B - RAG Response","120","Chat",,"GE-161","What payment methods do you accept?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"General Questions","0.89",,"3.6",,,"98%","Path B - RAG Response","120","WhatsApp",,"GE-162","How long does shipping usually take?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"General Questions","0.78",,"4.3",,,"98%","Path B - RAG Response","120","Chat",,"GE-163","Do you offer international shipping?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"General Questions","0.97",,"4.2",,,"98%","Path B - RAG Response","120","Chat",,"GE-164","Can I change my order after placing it?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"General Questions","0.77",,"4.3",,,"98%","Path B - RAG Response","120","WhatsApp",,"GE-165","How long does shipping usually take?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"General Questions","0.82",,"4.5",,,"98%","Path B - RAG Response","120","Instagram",,"GE-166","How long does shipping usually take?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"General Questions","0.9",,"4.5",,,"98%","Path B - RAG Response","120","Instagram",,"GE-167","Do you offer gift wrapping?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"General Questions","0.76",,"4.6",,,"98%","Path B - RAG Response","120","Chat",,"GE-168","Do you have a physical store?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
,,"General Questions","0.94",,"3.9",,,"98%","Path B - RAG Response","120","WhatsApp",,"GE-169","What's your return policy?",,"Neutral",,"BEASTLIFE_CUSTOMER_QUERIES_EXPANDED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Email","Order Tracking","OT-001","Can you track my order #ORD-98765?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","WhatsApp","Order Tracking","OT-002","Where's my package? Order ORD-45321",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Chat","Order Tracking","OT-003","How do I check my order status? ORD-11122",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Email","Order Tracking","OT-004","What's the status of order #ORD-56789?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.95","True","4.5",,,"95%","Path A - API Resolution","210","Instagram","Order Tracking","OT-005","Can you provide tracking for ORD-77889?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","WhatsApp","Order Tracking","OT-006","I need to know my order status ASAP! ORD-33445",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Email","Order Tracking","OT-007","Where is my order ORD-99887? I've been waiting!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.85","True","4.5",,,"95%","Path A - API Resolution","210","Chat","Order Tracking","OT-008","When will my fitness equipment arrive? ORD-22334",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","WhatsApp","Order Tracking","OT-009","Check delivery for ORD-55443 please",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Email","Order Tracking","OT-010","I'm checking order ORD-66554. Any updates?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Chat","Order Tracking","OT-011","Track order #ORD-12345 and let me know when it arrives",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path B - RAG Response","320","WhatsApp","Order Tracking","OT-012","Does my order ORD-88776 have GPS tracking?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Email","Order Tracking","OT-013","I placed 3 orders. Status on ORD-11223, ORD-33445, ORD-55667?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Chat","Order Tracking","OT-014","Order ORD-44332: Where exactly is it?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.95","True","4.5",,,"95%","Path A - API Resolution","210","WhatsApp","Order Tracking","OT-015","My order ORD-77889 was supposed to arrive yesterday!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.95","True","4.5",,,"95%","Path A - API Resolution","210","Email","Order Tracking","OT-016","Is my order ORD-99111 still on schedule?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.4",,,"90%","Path B - RAG Response","320","Chat","Order Tracking","OT-017","Can you rush my order ORD-22445 delivery?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Instagram","Order Tracking","OT-018","Order tracking link for ORD-33556?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Email","Order Tracking","OT-019","How do I track my order ORD-44667?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.4",,,"90%","Path B - RAG Response","320","Chat","Order Tracking","OT-020","Order ORD-55778: Real-time GPS tracking available?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.95","True","4.5",,,"95%","Path A - API Resolution","210","WhatsApp","Order Tracking","OT-021","Track ORD-66889. Also when can I expect it?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.3",,,"85%","Path B - RAG Response","320","Email","Order Tracking","OT-022","I have order ORD-77990. I need updates every hour",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Chat","Order Tracking","OT-023","Order status for ORD-88001 and ORD-99112?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.85","True","4.5",,,"95%","Path A - API Resolution","210","WhatsApp","Order Tracking","OT-024","When will ORD-11334 arrive at my location?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.95","True","4.5",,,"95%","Path A - API Resolution","210","Email","Order Tracking","OT-025","Tracking for ORD-22445: Is it on the way?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Chat","Order Tracking","OT-026","Order ORD-33556 status update please",,"Positive",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Instagram","Order Tracking","OT-027","Can't find my order ORD-44667 tracking number",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","WhatsApp","Order Tracking","OT-028","Help me track order ORD-55778 ASAP!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.95","True","4.4",,,"90%","Path B - RAG Response","320","Email","Order Tracking","OT-029","Is my order ORD-66889 at my local hub?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","Chat","Order Tracking","OT-030","Order ORD-77990: What's the delivery time window?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","WhatsApp","Order Tracking","OT-031","Track my 2 orders: ORD-88001 and ORD-99112",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.85","True","4.5",,,"95%","Path A - API Resolution","210","Email","Order Tracking","OT-032","When is ORD-11334 expected to be delivered?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.4",,,"90%","Path A - API Resolution","210","Chat","Order Tracking","OT-033","Order status: ORD-22445, ORD-33556, ORD-44667?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.95","True","4.5",,,"95%","Path A - API Resolution","210","Instagram","Order Tracking","OT-034","I'm waiting for ORD-55778. Where is it now?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Order Tracking",,,"0.98","True","4.5",,,"95%","Path A - API Resolution","210","WhatsApp","Order Tracking","OT-035","Last update on order ORD-66889?",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","3.8",,,"70%","Path A - API Resolution","340","Email","Order Tracking","DD-001","My order was supposed to arrive yesterday",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.95","False","3.8",,,"70%","Path A - API Resolution","340","WhatsApp","Order Tracking","DD-002","Expected delivery today but no sign of package",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","3.8",,,"70%","Path A - API Resolution","340","Chat","Order Tracking","DD-003","When will my delayed order arrive?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","3.7",,,"70%","Path B - RAG Response","420","Email","Order Tracking","DD-004","Package says 2 days late now",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","3.8",,,"70%","Path A - API Resolution","340","Instagram","Order Tracking","DD-005","My delivery is running behind schedule",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.95","False","3.5",,,"60%","Path C - Escalation","600","WhatsApp","Order Tracking","DD-006","It's been a week and my order hasn't arrived!!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.95","False","3.5",,,"60%","Path C - Escalation","600","Email","Order Tracking","DD-007","This is taking forever! Where's my delivery?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","3.5",,,"60%","Path C - Escalation","600","Chat","Order Tracking","DD-008","Expected delivery 5 days ago - still nothing!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.95","False","3.5",,,"60%","Path C - Escalation","600","WhatsApp","Order Tracking","DD-009","I'm very disappointed. Order still hasn't arrived",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","3.4",,,"50%","Path C - Escalation","600","Email","Order Tracking","DD-010","This delivery delay is unacceptable!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","2.8",,,"30%","Path C - Escalation","600","WhatsApp","Order Tracking","DD-011","My order is 2 weeks late! This is ridiculous!",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.8","True","2.5",,,"25%","Path C - Escalation","600","Email","Delivery Delays","DD-012","2 weeks waiting! I want a refund or replacement NOW!",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.95","False","2.8",,,"30%","Path C - Escalation","600","Chat","Order Tracking","DD-013","Ordered 3 weeks ago - STILL no delivery!",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","3.2",,,"40%","Path C - Escalation","600","Instagram","Order Tracking","DD-014","This is the worst service ever. Package is 10 days late!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","3.4",,,"50%","Path C - Escalation","600","WhatsApp","Order Tracking","DD-015","Delivery is so delayed I'm considering canceling!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","3.8",,,"70%","Path A - API Resolution","340","Email","Order Tracking","DD-016","Why is my delivery taking this long?",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","3.8",,,"70%","Path A - API Resolution","340","Chat","Order Tracking","DD-017","Will my package ever arrive??",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","True","3.8",,,"70%","Path A - API Resolution","340","WhatsApp","Delivery Delays","DD-018","Expected 5 days ago still not here!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.8","True","2.8",,,"30%","Path C - Escalation","600","Email","Delivery Delays","DD-019","This is beyond unacceptable! 2 week delay!",,"Critical",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.85","False","3.7",,,"65%","Path B - RAG Response","420","Chat","Order Tracking","DD-020","My delivery keeps getting delayed!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.8","True","3.7",,,"65%","Path B - RAG Response","420","Instagram","Delivery Delays","DD-021","How much longer do I have to wait??",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Delivery Delays",,,"0.95","False","3.5",,,"60%","Path C - Escalation","600","WhatsApp","Order Tracking","DD-022","Fed up with these delays! Where's my order?!",,"Negative",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
"Refund Requests",,,"0.78","True","4.1",,,"85%","Path A - API Resolution","290","Email","Refund Requests","RF-001","I want a refund for my last purchase",,"Neutral",,"BEASTLIFE_QUERIES_CATEGORIZED.csv",
